,molecule_chembl_id,canonical_smiles,mo_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50,standard_value,Max Phase,approve_class
3888,CHEMBL3904072,CNc1nc2ccc(Cl)cc2n1-c1nc2c(c(C3(S(C)(=O)=O)CC3)n1)OC[C@@H]1COCCN21,inactive,490.973,2.1419,1,10,5,10000,0,non-approve
3889,CHEMBL3981377,CNc1nc2ccccc2n1-c1nc2c(c(C3(S(C)(=O)=O)CCC3)n1)OC[C@@H]1COCCN21,intermediate,470.555,1.8786,1,10,5.906578315,1240,0,non-approve
3890,CHEMBL3955986,Cc1cc2c(-c3nc4c(c(C5(S(C)(=O)=O)CCC5)n3)OC[C@@H]3COCCN43)cccc2[nH]1,active,454.552,2.95472,1,7,6.931814138,117,0,non-approve
3891,CHEMBL3893482,CNc1nc2cc(Cl)ccc2n1-c1nc2c(c(C3(S(C)(=O)=O)CCC3)n1)OC[C@@H]1COCCN21,intermediate,505,2.532,1,10,5.348721986,4480,0,non-approve
3892,CHEMBL3945123,CNc1nc2ccc(Cl)cc2n1-c1nc2c(c(C3(S(C)(=O)=O)CCC3)n1)OC[C@@H]1COCCN21,inactive,505,2.532,1,10,5,10000,0,non-approve
3893,CHEMBL3962490,CNc1nc2cc(F)ccc2n1-c1nc2c(c(C3(S(C)(=O)=O)CCC3)n1)OC[C@@H]1COCCN21,intermediate,488.545,2.0177,1,10,5.216096421,6080,0,non-approve
3894,CHEMBL3898993,CNc1nc2ccc(F)cc2n1-c1nc2c(c(C3(S(C)(=O)=O)CCC3)n1)OC[C@@H]1COCCN21,intermediate,488.545,2.0177,1,10,5.167491087,6800,0,non-approve
3895,CHEMBL3985140,CC(C)(c1nc(-c2cc(C(F)(F)F)cc3[nH]ccc23)nc2c1OC[C@@H]1COCCN21)S(C)(=O)=O,active,496.511,3.521,1,7,6.643974143,227,0,non-approve
3896,CHEMBL3918930,CC(C)(c1nc(-c2ccc(F)c3[nH]ccc23)nc2c1OC[C@@H]1COCCN21)S(C)(=O)=O,intermediate,446.504,2.6413,1,7,5.739928612,1820,0,non-approve
3897,CHEMBL3980140,Cc1cc2c(-c3nc4c(c(C(C)(C)S(C)(=O)=O)n3)OC[C@@H]3COCCN43)cccc2[nH]1,active,442.541,2.81062,1,7,7.236572006,58,0,non-approve
3898,CHEMBL3910010,CS(=O)(=O)C1(c2nc(-c3cc(C(F)(F)F)cc4[nH]ccc34)nc3c2OC[C@@H]2COCCN32)CCOCC1,intermediate,538.548,3.2916,1,8,5.701146924,1990,0,non-approve
3899,CHEMBL3908893,CS(=O)(=O)C1(c2nc(-c3ccc(F)c4[nH]ccc34)nc3c2OC[C@@H]2COCCN32)CCOCC1,inactive,488.541,2.4119,1,8,5,10000,0,non-approve
3900,CHEMBL3933294,CS(=O)(=O)C1(c2nc(-c3cc(C(F)(F)F)cc4[nH]ccc34)nc3c2OC[C@@H]2COCCN32)CC1,active,494.495,3.275,1,7,6.237321436,579,0,non-approve
3901,CHEMBL3930790,Cc1cc2c(-c3nc4c(c(C5(S(C)(=O)=O)CC5)n3)OC[C@@H]3COCCN43)cccc2[nH]1,active,440.525,2.56462,1,7,6.649751982,224,0,non-approve
3902,CHEMBL3924355,CS(=O)(=O)C1(c2nc(-c3ccc(F)c4[nH]ccc34)nc3c2OC[C@@H]2COCCN32)CC1,inactive,444.488,2.3953,1,7,5,10000,0,non-approve
3903,CHEMBL3971270,CS(=O)(=O)C1(c2nc(-c3cc(C(F)(F)F)cc4[nH]ccc34)nc3c2OC[C@@H]2COCCN32)CCC1,active,508.522,3.6651,1,7,6.628932138,235,0,non-approve
3904,CHEMBL3952134,CNc1nc2ccc(C#N)cc2n1-c1nc2c(c(C(C)(C)S(C)(=O)=O)n1)OC[C@@H]1COCCN21,inactive,483.554,1.60618,1,11,5,10000,0,non-approve
3905,CHEMBL4083504,COc1ncc(-c2ccc3ncc(NC(=O)CN4CCOCC4)c(OC)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,active,599.616,3.6637,2,9,8,10,0,non-approve
3906,CHEMBL4097625,COc1ncc(-c2ccc3ncn([C@H]4CCN(C(=O)C5CC5)C4)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1,active,563.611,3.5904,1,8,6.681936665,208,0,non-approve
3907,CHEMBL4088969,COc1ncc(-c2ccc3ncn([C@H]4CCN(CC5CC5)C4)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1,active,549.628,4.0638,1,8,6.943095149,114,0,non-approve
3908,CHEMBL4062346,C[C@H]1COCCN1c1cc(-c2ccc(NC(=O)Nc3cccnc3)cc2)nn2ccnc12,active,429.484,3.6604,2,7,7.173925197,67,0,non-approve
3909,CHEMBL4091820,C[C@H]1COCCN1c1cc(-c2ccc(NC(=O)Nc3ccncc3)cc2)nn2ccnc12,active,429.484,3.6604,2,7,7.207608311,62,0,non-approve
3910,CHEMBL4060768,O=C(c1cc([C@H]2CCCN2c2cc(F)cc(F)c2)c2oc(N3CCOCC3)cc(=O)c2c1)N1CCOCC1,inactive,525.552,3.7217,0,7,4.37675071,42000,0,non-approve
3911,CHEMBL4074098,CONc1cc(C(F)(F)F)c(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,intermediate,441.414,1.5989,1,10,5.252743603,5588,0,non-approve
3912,CHEMBL4100862,FC(F)(F)c1cc(Cl)ncc1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,inactive,430.818,2.279,0,8,2.958607315,1100000,0,non-approve
3913,CHEMBL4099904,Oc1cc(C(F)(F)F)c(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,active,412.372,1.3312,1,9,8.769551079,1.7,0,non-approve
3914,CHEMBL4081904,CC(=O)Nc1cc(C(F)(F)F)c(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,active,453.425,1.584,1,9,6.137272472,729,0,non-approve
3915,CHEMBL4092165,Cc1nc(N)ncc1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,active,358.406,-0.10758,1,10,6.080398976,831,0,non-approve
3916,CHEMBL4071370,Nc1ncc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1C(F)(F)F,intermediate,411.388,1.2078,1,9,5.785686103,1638,0,non-approve
3917,CHEMBL4098203,Cc1cc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cnc1N,intermediate,357.418,0.49742,1,9,5.956637722,1105,0,non-approve
3918,CHEMBL4071150,Cc1cc(N)ncc1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,active,357.418,0.49742,1,9,6.027334408,939,0,non-approve
3919,CHEMBL4079258,Nc1cnc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,active,344.379,-0.416,1,10,6.087777943,817,0,non-approve
3920,CHEMBL4097282,Nc1ncc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,active,344.379,-0.416,1,10,6.381951903,415,0,non-approve
3921,CHEMBL4068426,Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,active,343.391,0.189,1,9,6.381951903,415,0,non-approve
3922,CHEMBL4089567,Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,intermediate,342.403,0.794,1,8,5.892111975,1282,0,non-approve
3923,CHEMBL4102855,Nc1ncc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)c(C(F)(F)F)n1,active,412.376,0.6028,1,10,6.505845406,312,0,non-approve
3924,CHEMBL4084907,Nc1cc(C(F)(F)F)c(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,active,411.388,1.2078,1,9,6.688246139,205,2,non-approve
3925,CHEMBL4065928,CNC1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,active,601.712,2.6798,3,10,8.795880017,1.6,0,non-approve
3926,CHEMBL4092587,O=C(Nc1ccccc1)Nc1ccc(-c2nc(N3CCOCC3)c3ncccc3n2)cc1,active,426.48,4.1724,2,6,6.696803943,201,0,non-approve
3927,CHEMBL4102783,O=C(Nc1ccc(CCO)cc1)Nc1ccc(-c2nc(N3CCOCC3)c3ncccc3n2)cc1,active,470.533,3.7072,3,7,7.391473966,40.6,0,non-approve
3928,CHEMBL4088235,CC(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)c4ncccc4n3)cc2)cc1,active,468.517,4.375,2,7,6.777283529,167,0,non-approve
3929,CHEMBL4059989,CCC(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)c4ncccc4n3)cc2)cc1,active,482.544,4.7651,2,7,6.521433504,301,0,non-approve
3930,CHEMBL4081617,CCOC(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)c4ncccc4n3)cc2)cc1,intermediate,498.543,4.3491,2,8,5.879426069,1320,0,non-approve
3931,CHEMBL4060651,CC(=O)Nc1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)c4ncccc4n3)cc2)cc1,active,483.532,4.1308,3,7,6.982966661,104,0,non-approve
3932,CHEMBL4089494,CNC(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)c4ncccc4n3)cc2)cc1,active,483.532,3.532,3,7,7.392544977,40.5,0,non-approve
3933,CHEMBL4097194,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)c4ncccc4n3)cc2)cc1,active,505.56,2.8198,3,8,7.630784143,23.4,0,non-approve
3934,CHEMBL4079178,CS(=O)(=O)Nc1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)c4ncccc4n3)cc2)cc1,active,519.587,3.5439,3,8,7.140861703,72.3,0,non-approve
3935,CHEMBL4104902,N=C(N)NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)c4ncccc4n3)cc2)cc1,active,547.601,2.34417,5,9,8.447331784,3.57,0,non-approve
3936,CHEMBL4087043,O=C(Nc1ccc(-c2nc(N3CCOCC3)c3ncccc3n2)cc1)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,active,588.675,4.4297,3,10,7.260427656,54.9,0,non-approve
3937,CHEMBL4092840,O=C(Nc1ccc(-c2nc(N3CCOCC3)c3ncccc3n2)cc1)Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,active,582.646,4.3682,3,9,6.562249437,274,0,non-approve
3938,CHEMBL4072084,O=C(Nc1ccc(-c2nc(N3CCOCC3)c3ncccc3n2)cc1)Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,active,583.634,3.7632,3,10,7.581698709,26.2,0,non-approve
3939,CHEMBL4065878,O=C(Nc1ccccc1)Nc1ccc(-c2nc(N3CCOCC3)c3cccnc3n2)cc1,active,426.48,4.1724,2,6,7.120330794,75.8,0,non-approve
3940,CHEMBL4064842,O=C(Nc1ccc(CO)cc1)Nc1ccc(-c2nc(N3CCOCC3)c3cccnc3n2)cc1,active,456.506,3.6647,3,7,7.26520017,54.3,0,non-approve
3941,CHEMBL4092544,O=C(Nc1ccc(-c2nc(N3CCOCC3)c3cccnc3n2)cc1)Nc1cccc(CO)c1,active,456.506,3.6647,3,7,7.081445469,82.9,0,non-approve
3942,CHEMBL4102715,O=C(Nc1ccc(CCO)cc1)Nc1ccc(-c2nc(N3CCOCC3)c3cccnc3n2)cc1,active,470.533,3.7072,3,7,7.436518915,36.6,0,non-approve
3943,CHEMBL4103534,CC(=O)Nc1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)c4cccnc4n3)cc2)cc1,active,483.532,4.1308,3,7,7.511449283,30.8,0,non-approve
3944,CHEMBL4079272,CNC(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)c4cccnc4n3)cc2)cc1,active,483.532,3.532,3,7,7.482804102,32.9,0,non-approve
3945,CHEMBL4065735,O=C(Nc1ccc(C(=O)CCl)cc1)Nc1ccc(-c2nc(N3CCOCC3)c3cccnc3n2)cc1,intermediate,502.962,4.5939,2,7,5.924453039,1190,0,non-approve
3946,CHEMBL4087157,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)c4cccnc4n3)cc2)cc1,active,505.56,2.8198,3,8,6.754487332,176,0,non-approve
3947,CHEMBL4088056,CS(=O)(=O)Nc1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)c4cccnc4n3)cc2)cc1,active,519.587,3.5439,3,8,7.725842151,18.8,0,non-approve
3948,CHEMBL4059778,N=C(N)NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)c4cccnc4n3)cc2)cc1,active,547.601,2.34417,5,9,7.801342913,15.8,0,non-approve
3949,CHEMBL4095781,O=C(Nc1ccc(-c2nc(N3CCOCC3)c3cccnc3n2)cc1)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,active,588.675,4.4297,3,10,8.055517328,8.8,0,non-approve
3950,CHEMBL4068435,O=C(Nc1ccc(-c2nc(N3CCOCC3)c3cccnc3n2)cc1)Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,active,582.646,4.3682,3,9,7.400116928,39.8,0,non-approve
3951,CHEMBL4069475,O=C(Nc1ccc(-c2nc(N3CCOCC3)c3cccnc3n2)cc1)Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,active,583.634,3.7632,3,10,8.004364805,9.9,0,non-approve
3952,CHEMBL4066534,N#CCN1CCC(n2c(=O)cnc3cnc4cc(F)c(-c5ccc(N)nc5)cc4c32)CC1,active,429.459,2.88848,1,8,7.508638306,31,0,non-approve
3953,CHEMBL4084640,Nc1ccc(-c2ccc3ncc4ncc(=O)n(C5CCN(C=O)CC5)c4c3c2)cn1,active,400.442,2.3822,1,7,7.638272164,23,0,non-approve
3954,CHEMBL4083691,NC(=O)N1CCC(n2c(=O)cnc3cnc4ccc(-c5ccc(N)nc5)cc4c32)CC1,active,415.457,2.3045,2,7,8.397940009,4,0,non-approve
3955,CHEMBL4076574,Nc1ccc(-c2ccc3ncc4ncc(=O)n(C5CCN(CCO)CC5)c4c3c2)cn1,active,416.485,2.2181,2,8,7.27572413,53,0,non-approve
3956,CHEMBL4075931,NC(=O)CN1CCC(n2c(=O)cnc3cnc4ccc(-c5ccc(N)nc5)cc4c32)CC1,active,429.484,1.7111,2,8,8.522878745,3,0,non-approve
3957,CHEMBL4064699,COC(=O)CN1CCC(n2c(=O)cnc3cnc4ccc(-c5ccc(N)nc5)cc4c32)CC1,active,444.495,2.3988,1,9,8.397940009,4,0,non-approve
3958,CHEMBL4060744,N#CCN1CCC[C@H](n2c(=O)cnc3cnc4ccc(-c5ccc(N)nc5)cc4c32)C1,active,411.469,2.74938,1,8,7.37675071,42,0,non-approve
3959,CHEMBL4088957,N#CCN1CCC[C@H](n2c(=O)cnc3cnc4ccc(-c5cnc6ccccc6c5)cc4c32)C1,active,446.514,4.32038,0,7,7.259637311,55,0,non-approve
3960,CHEMBL4069422,N#CCN1CCC(n2c(=O)cnc3cnc4ccc(-c5ccc(N)nc5)cc4c32)C1,active,397.442,2.35928,1,8,7.920818754,12,0,non-approve
3961,CHEMBL4096651,N#CCN1CCC(n2c(=O)cnc3cnc4ccc(-c5cnc6ccccc6c5)cc4c32)C1,active,432.487,3.93028,0,7,7.853871964,14,0,non-approve
3962,CHEMBL4104010,N#CCN1CCC(n2c(=O)cnc3cnc4cc(F)c(-c5cnc6ccccc6c5)cc4c32)CC1,active,464.504,4.45948,0,7,7.455931956,35,0,non-approve
3963,CHEMBL4079746,N#CCN1CCC(n2c(=O)cnc3cnc4ccc(-c5ccc(N)nc5)cc4c32)CC1,active,411.469,2.74938,1,8,8.15490196,7,0,non-approve
3964,CHEMBL4096248,N#CCN1CCC(n2c(=O)cnc3cnc4ccc(-c5cnc6ccccc6c5)cc4c32)CC1,active,446.514,4.32038,0,7,8.522878745,3,0,non-approve
3965,CHEMBL4088526,N#CCN1CCC(n2c(=O)cnc3cnc4cc(F)c(-c5cccnc5)cc4c32)CC1,active,414.444,3.30628,0,7,7.096910013,80,0,non-approve
3966,CHEMBL4101340,N#CCN1CCC(n2c(=O)cnc3cnc4cc(F)c(-c5cn[nH]c5)cc4c32)CC1,active,403.421,2.63438,1,7,8.522878745,3,0,non-approve
3967,CHEMBL4083349,Cn1cc(-c2cc3c(cc2F)ncc2ncc(=O)n(C4CCN(CC#N)CC4)c23)cn1,active,417.448,2.64478,0,8,7.619788758,24,0,non-approve
3968,CHEMBL4093606,N#CCN1CCC(n2c(=O)cnc3cnc4cc(F)c(-c5cnn(C(F)F)c5)cc4c32)CC1,active,453.428,3.50288,0,8,7.251811973,56,0,non-approve
3969,CHEMBL4085859,COc1ccc(-c2cc3c(cc2F)ncc2ncc(=O)n(C4CCN(CC#N)CC4)c23)cn1,active,444.47,3.31488,0,8,7.494850022,32,0,non-approve
3970,CHEMBL4064318,N#CCN1CCC(n2c(=O)cnc3cnc4cc(F)c(-c5ccc(N)cc5)cc4c32)CC1,active,428.471,3.49348,1,7,7.537602002,29,0,non-approve
3971,CHEMBL4077990,COc1ccc(-c2cc3c(cc2F)ncc2ncc(=O)n(C4CCN(CC#N)CC4)c23)cc1,active,443.482,3.91988,0,7,7.22184875,60,0,non-approve
3972,CHEMBL4102252,Cc1ccc(-c2cc3c(cc2F)ncc2ncc(=O)n(C4CCN(CC#N)CC4)c23)cn1,active,428.471,3.6147,0,7,7.167491087,68,0,non-approve
3973,CHEMBL4072637,CNC(=O)c1nc(-c2nc(-c3cnc4ccccn34)c(C)nc2N)n(C)n1,inactive,363.385,0.83702,2,9,4.537602002,29000,0,non-approve
3974,CHEMBL4065390,c1cc2nc(N3CCOCC3)nc(N3CCOCC3)c2s1,intermediate,306.391,1.3645,0,7,5.698970004,2000,0,non-approve
3975,CHEMBL4100890,c1nc2c(N3CCOCC3)nc(N3CCOCC3)nc2[nH]1,intermediate,290.327,0.0261,1,7,5.698970004,2000,0,non-approve
3976,CHEMBL4084177,c1cc2c(N3CCOCC3)nc(N3CCOCC3)nc2[nH]1,intermediate,289.339,0.6311,1,6,5.698970004,2000,0,non-approve
3977,CHEMBL4064087,CC(O)c1cc2nc(N3C[C@H](C)O[C@H](C)C3)nc(N3CCOCC3)c2s1,active,378.498,2.1948,1,8,6.199282922,632,0,non-approve
3978,CHEMBL4088600,OCc1cc2nc(N3CCOCC3)nc(N3CCOCC3)c2s1,intermediate,336.417,0.8568,1,8,5.698970004,2000,0,non-approve
3979,CHEMBL4066144,O=C(O)c1cc2nc(N3CCOCC3)nc(N3CCOCC3)c2s1,intermediate,350.4,1.0627,1,8,5.698970004,2000,0,non-approve
3980,CHEMBL4092947,CC(=O)c1cc2nc(N3CCOCC3)nc(N3CCOCC3)c2s1,intermediate,348.428,1.5671,0,8,5.698970004,2000,0,non-approve
3981,CHEMBL4066277,CS(=O)(=O)N1CCN(Cc2cc3nc(N4CCOCC4)nc(N4CCOCC4)c3s2)CC1,intermediate,482.632,0.4417,0,10,5.698970004,2000,0,non-approve
3982,CHEMBL4104267,CN1CCN(c2nc(N3CCOCC3)c3sc(CO)cc3n2)CC1,intermediate,349.46,0.772,1,8,5.698970004,2000,0,non-approve
3983,CHEMBL4084746,CS(=O)(=O)N1CCN(c2nc(N3CCOCC3)c3sc(CO)cc3n2)CC1,intermediate,413.525,0.1018,1,9,5.698970004,2000,0,non-approve
3984,CHEMBL4063088,OCc1cc2nc(N3CCSCC3)nc(N3CCOCC3)c2s1,active,352.485,1.5734,1,8,6.219682688,603,0,non-approve
3985,CHEMBL4063923,OCc1cc2nc(N3CCOc4ccccc43)nc(N3CCOCC3)c2s1,active,384.461,2.5507,1,8,6.473660723,336,0,non-approve
3986,CHEMBL4078390,C[C@H]1CN(c2nc(N3CCOCC3)c3sc(CO)cc3n2)C[C@@H](C)O1,active,364.471,1.6338,1,8,6.334419009,463,0,non-approve
3987,CHEMBL4100237,C[C@@H]1COCCN1c1nc(N2CCOCC2)c2sc(CO)cc2n1,active,350.444,1.2453,1,8,6.474955193,335,0,non-approve
3988,CHEMBL4082222,C[C@H]1CN(c2nc(N3CCOCC3)c3sc(C(N)=O)cc3n2)C[C@@H](C)O1,active,377.47,1.2404,1,8,6.062983893,865,0,non-approve
3989,CHEMBL4092492,CCC(O)c1cc2nc(N3C[C@H](C)O[C@H](C)C3)nc(N3CCOCC3)c2s1,intermediate,392.525,2.5849,1,8,5.698970004,2000,0,non-approve
3990,CHEMBL4071702,C[C@H]1CN(c2nc(N3CCOCC3)c3sc(C(O)Cc4ccccc4)cc3n2)C[C@@H](C)O1,intermediate,454.596,3.4176,1,8,5.698970004,2000,0,non-approve
3991,CHEMBL4066648,C[C@H]1CN(c2nc(N3CCOCC3)c3sc(-c4ccccc4)cc3n2)C[C@@H](C)O1,intermediate,410.543,3.8085,0,7,5.698970004,2000,0,non-approve
3992,CHEMBL4100335,C[C@H]1CN(c2nc(N3CCOCC3)c3sc(-c4ccccc4O)cc3n2)C[C@@H](C)O1,active,426.542,3.5141,1,8,6.647817482,225,0,non-approve
3993,CHEMBL4098035,C[C@H]1CN(c2nc(N3CCOCC3)c3sc(-c4ccccn4)cc3n2)C[C@@H](C)O1,active,411.531,3.2035,0,8,6.568636236,270,0,non-approve
3994,CHEMBL4080009,C[C@H]1CN(c2nc(N3CCOCC3)c3sc(-c4cccnc4)cc3n2)C[C@@H](C)O1,active,411.531,3.2035,0,8,6.213248578,612,0,non-approve
3995,CHEMBL4090324,C[C@H]1CN(c2nc(N3CCOCC3)c3sc(-c4ccncc4)cc3n2)C[C@@H](C)O1,intermediate,411.531,3.2035,0,8,5.698970004,2000,0,non-approve
3996,CHEMBL4069279,COc1ccc(-c2cc3nc(N4C[C@H](C)O[C@H](C)C4)nc(N4CCOCC4)c3s2)cn1,intermediate,441.557,3.2121,0,9,5.698970004,2000,0,non-approve
3997,CHEMBL4068220,C[C@H]1CN(c2nc(N3CCOCC3)c3sc(-c4ccc(N)nc4)cc3n2)C[C@@H](C)O1,active,426.546,2.7857,1,9,7.15490196,70,0,non-approve
3998,CHEMBL4095594,C[C@H]1CN(c2nc(N3CCOCC3)c3sc(-c4cncnc4)cc3n2)C[C@@H](C)O1,intermediate,412.519,2.5985,0,9,5.698970004,2000,0,non-approve
3999,CHEMBL4060108,C[C@H]1CN(c2nc(N3CCOCC3)c3sc(-c4cnc(N)nc4)cc3n2)C[C@@H](C)O1,active,427.534,2.1807,1,10,6.372634143,424,0,non-approve
4000,CHEMBL4087892,C[C@H]1CN(c2nc(N3CCOCC3)c3sc(-c4cccc5[nH]ncc45)cc3n2)C[C@@H](C)O1,intermediate,450.568,3.6848,1,8,5.698970004,2000,0,non-approve
4001,CHEMBL4086949,C[C@H]1CN(c2nc(N3CCOCC3)c3sc(-c4ccco4)cc3n2)C[C@@H](C)O1,active,400.504,3.4015,0,8,6.962573502,109,0,non-approve
4002,CHEMBL4065513,C[C@H]1CN(c2nc(N3CCOCC3)c3sc(-c4ccoc4)cc3n2)C[C@@H](C)O1,active,400.504,3.4015,0,8,6.653647026,222,0,non-approve
4003,CHEMBL4062102,C[C@H]1CN(c2nc(N3CCOCC3)c3sc(-c4ccsc4)cc3n2)C[C@@H](C)O1,intermediate,416.572,3.87,0,8,5.698970004,2000,0,non-approve
4004,CHEMBL4077217,C[C@H]1CN(c2nc(N3CCOCC3)c3sc(-c4ccc[nH]4)cc3n2)C[C@@H](C)O1,active,399.52,3.1366,1,7,6.764471553,172,0,non-approve
4005,CHEMBL4071083,C[C@H]1CN(c2nc(N3CCOCC3)c3sc(-c4ccn[nH]4)cc3n2)C[C@@H](C)O1,active,400.508,2.5316,1,8,7.795880017,16,0,non-approve
4006,CHEMBL4097432,C[C@H]1CN(c2nc(N3CCOCC3)c3sc(-c4ccnn4C)cc3n2)C[C@@H](C)O1,intermediate,414.535,2.542,0,9,5.698970004,2000,0,non-approve
4007,CHEMBL4076699,Cc1c(-c2ccn[nH]2)sc2c(N3CCOCC3)nc(N3C[C@H](C)O[C@H](C)C3)nc12,active,414.535,2.84002,1,8,7.13667714,73,0,non-approve
4008,CHEMBL4101802,C[C@H]1CN(c2nc(N3CCOCC3)c3sc(-c4cn[nH]c4)cc3n2)C[C@@H](C)O1,active,400.508,2.5316,1,8,6.369572125,427,0,non-approve
4009,CHEMBL4060857,C[C@H]1CN(c2nc(N3CCOCC3)c3sc(-c4cnn(C)c4)cc3n2)C[C@@H](C)O1,intermediate,414.535,2.542,0,9,5.698970004,2000,0,non-approve
4010,CHEMBL4063987,CCNC(=O)Nc1ccc(-c2cc(N3CCOCC3)c3ncn(CC)c3n2)cc1,active,394.479,3.0962,2,6,6.374687549,422,0,non-approve
4011,CHEMBL4102513,CCCn1cnc2c(N3CCOCC3)cc(-c3ccc(NC(=O)NCC)cc3)nc21,active,408.506,3.4863,2,6,6.399027104,399,0,non-approve
4012,CHEMBL4084564,CCCn1cnc2c(N3CCOC[C@@H]3C)cc(-c3ccc(NC(=O)NCC)cc3)nc21,active,422.533,3.8748,2,6,6.537602002,290,0,non-approve
4013,CHEMBL4069454,CCCCn1cnc2c(N3CCOC[C@@H]3C)cc(-c3ccc(NC(=O)NCC)cc3)nc21,active,436.56,4.2649,2,6,6.37161107,425,0,non-approve
4014,CHEMBL4096679,CCNC(=O)Nc1ccc(-c2cc(N3CCOC[C@@H]3C)c3ncn(COCC)c3n2)cc1,active,438.532,3.4588,2,7,6.394694954,403,0,non-approve
4015,CHEMBL4063840,CCNC(=O)Nc1ccc(-c2cc(N3CCOC[C@@H]3C)c3ncn(COCCOC)c3n2)cc1,active,468.558,3.0853,2,8,6.387216143,410,0,non-approve
4016,CHEMBL4090667,CCNC(=O)Nc1ccc(-c2cc(N3CCOC[C@@H]3C)c3nc(C)n(CC)c3n2)cc1,active,422.533,3.79312,2,6,6.48148606,330,0,non-approve
4017,CHEMBL4095949,CCCn1c(C)nc2c(N3CCOC[C@@H]3C)cc(-c3ccc(NC(=O)NCC)cc3)nc21,active,436.56,4.18322,2,6,6.373659633,423,0,non-approve
4018,CHEMBL4068631,CCNC(=O)Nc1ccc(-c2cc(N3CCOC[C@@H]3C)c3nc(C)n(CC(C)C)c3n2)cc1,active,450.587,4.42922,2,6,6.366531544,430,0,non-approve
4019,CHEMBL2331680,CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CCN(C2COC2)C3)cc1,active,452.559,2.267,2,7,7.408935393,39,1,non-approve
4020,CHEMBL3643413,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,intermediate,450.465,2.8845,1,7,5.040958608,9100,2,non-approve
4021,CHEMBL4166823,O=C(Nc1ccc(-c2ccnc(N3CCOCC3)n2)cc1)Nc1ccc(Cl)c(-c2cccnc2)c1,inactive,486.963,5.3396,2,6,5,10000,0,non-approve
4022,CHEMBL4173671,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1)Nc1ccc(Cl)c(-c2ccccc2)c1,intermediate,572.069,5.1762,2,8,5.462180905,3450,0,non-approve
4023,CHEMBL4173271,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1)Nc1ccc(Cl)c(-c2ccncc2)c1,active,573.057,4.5712,2,9,6.744727495,180,0,non-approve
4024,CHEMBL4165357,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1)Nc1ccc(Cl)c(-c2cccnc2)c1,active,573.057,4.5712,2,9,6.698970004,200,0,non-approve
